EXOME_PHASE1_ID,EXOME_PHASE2_FULL_ID,SCH10411_ESID
MC.AMD111023@0123909592,,3997969
,1967497-1-0238041923,1967497
MC.154649@1075678831,,2893006
,2223781-1-0238039628,2223781
MC.160058@1075641851,,6620039
,2476472-1-0224008277,2476472
MC.AMD111010@0123909796,,5492185
MC.156216@0123948280,,8703951
MC.AMD111064@0123861650,,9319472
,1306330-1-0238042138,1306330
MC.AMD111070@0124010054,,2737850
,1957850-1-0224009343,1957850
MC.158938@1075678518,,2813011
MC.157999@1075680277,,4581886
,1556214-1-0238096381,1556214
MC.158581@1075714898,,2588153
MC.AMD111281@0123890869,,1610291
MC.159169@1076254403,,4471900
,2710391-1-0224009250,2710391
,1908097-1-0238094623,1908097
,2346110-1-0238040015,2346110
MC.AMD111396@0124011046,,1514484
MC.159159@1075638274,,7314822
MC.160883@1075690614,,5126754
MC.AMD111460@0124011157,,7090648
MC.158681@1075680508,,6982282
MC.159478@1075688831,,3208483
MC.AMD111533@0123890261,,7342104
MC.159303@1075680383,,8796917
MC.AMD111541@0123911329,,6387729
MC.159823@1075678524,,1958152
,1348819-1-0238039202,1348819
,2942009-1-0238041380,2942009
MC.AMD111556@0123909017,,2889800
,1487568-1-0238040645,1487568
MC.155447@1076254326,,1932304
MC.AMD111664@0123911416,,5513973
MC.162998@1082086967,,1882101
MC.AMD111675@0124011228,,2497885
MC.AMD111676@0123908745,,8422326
MC.AMD111681@0123911466,,9555613
,2960218-1-0238038646,2960218
MC.AMD111701@0123890435,,1866075
,1861366-1-0238040727,1861366
,1992152-1-0238040929,1992152
MC.AMD111783@0124013731,,9601977
,1325818-1-0238039514,1325818
MC.AMD111883@0123890415,,9755080
MC.160592@1075642220,,5852001
,1046332-1-0238096046,1046332
MC.158026@1075641391,,9592971
MC.160295@1076253978,,4835626
,1006638-1-0238040168,1006638
MC.160782@1075691401,,9928355
,1100971-1-0238062251,1100971
MC.160555@1075678285,,4727835
MC.AMD112104@0124010204,,9720236
MC.AMD112108@0123911635,,8942292
,2426287-1-0238039508,2426287
,2574951-1-0238040454,2574951
,2862910-1-0238095339,2862910
MC.AMD112345@0124011003,,9070339
MC.AMD112350@0123861655,,2934990
,2805670-1-0238040966,2805670
,2703508-1-0238042863,2703508
MC.AMD112387@0123907426,,1356283
MC.158274@1076253376,,9490124
MC.160681@1075678596,,2725262
MC.AMD112461@0123889303,,3476711
MC.AMD112465@0124009883,,4350298
MC.AMD112467@0124014838,,2561843
,1887602-1-0238096486,1887602
MC.160077@1075678429,,6743549
MC.157801@1075678917,,6218415
MC.157899@1075678865,,5507611
MC.AMD112560@0123889981,,6664168
,1552054-1-0238095658,1552054
,2877893-1-0238096933,2877893
MC.160382@1075680828,,7724692
MC.AMD112659@0124011063,,6301168
MC.AMD112667@0123911537,,4606115
MC.AMD111106@0123861651,,2166505
,2318835-1-0238038990,2318835
MC.159047@1075678103,,4503872
,2124477-1-0238039375,2124477
MC.AMD111220@0123910526,,8120025
MC.158686@1076254538,,5665372
MC.AMD111233@0123911397,,8361621
MC.AMD111330@0123910546,,8604315
MC.159592@1075680810,,9535756
MC.159366@1075641672,,7331102
,1639769-1-0238038453,1639769
MC.158760@1075678681,,5624573
MC.163064@1082087037,,9236302
MC.157619@1075678962,,1407535
MC.158177@1075680285,,6355819
MC.AMD111578@0123889529,,3289694
MC.AMD111592@0123860949,,5581675
MC.AMD111593@0124010058,,2354851
MC.158587@1075678087,,3889931
MC.159059@1075678637,,9052713
,2789051-1-0238041950,2789051
,1502867-1-0238041960,1502867
MC.AMD111826@0123911275,,2392045
MC.AMD137606@0124015114,,8239445
,2071848-1-0238039200,2071848
MC.AMD111849@0124010062,,7251686
MC.AMD111895@0124013707,,6176239
MC.AMD111897@0123911690,,1636519
MC.156185@1075641832,,8626445
MC.AMD111914@0123909260,,9306400
MC.159245@1076253996,,6216056
,2815670-1-0238039948,2815670
MC.AMD111971@0123861769,,6478416
,1535547-1-0238038285,1535547
MC.160288@1075690612,,1755526
MC.AMD112043@0124010947,,5118319
MC.157479@1075690737,,4893446
,1595164-1-0238041852,1595164
MC.159121@1076254296,,7697349
,2584970-1-0238094975,2584970
,1728670-1-0238040422,1728670
,2000802-1-0238095492,2000802
,2849128-1-0238042738,2849128
MC.AMD112173@0123909293,,8494241
,1062588-1-0238040242,1062588
,1654554-1-0238039996,1654554
MC.159918@1075641573,,5644764
MC.159745@1075678807,,1674634
,1500445-1-0238040207,1500445
,1219210-1-0238041280,1219210
,1140971-1-0224008235,1140971
MC.AMD112321@0124011398,,3299267
,2049539-1-0224009487,2049539
,2454319-1-0238041281,2454319
,1751652-1-0238096657,1751652
MC.AMD112414@0123907259,,8490913
MC.159608@1075690776,,9782010
,1377391-1-0238061868,1377391
MC.157474@1075680758,,5179496
MC.AMD112507@0123911174,,5022357
MC.159858@1075690880,,6510761
MC.159876@1075678385,,2175473
MC.AMD112577@0123909266,,7545765
MC.158781@1075690415,,6063319
MC.AMD112579@0123911274,,7477767
,1370405-1-0238042746,1370405
MC.160320@1075690233,,5287019
,2108376-1-0238040235,2108376
MC.158216@1075690677,,9303703
MC.AMD112719@0123909195,,5018513
MC.162994@1082086995,,4226846
,2410946-1-0238096410,2410946
,1377933-1-0238040100,1377933
,1916854-1-0224008792,1916854
,2438687-1-0238038708,2438687
,2392852-1-0238042851,2392852
,1523812-1-0238040487,1523812
MC.160574@1075690235,,5357700
,1127546-1-0238096242,1127546
MC.AMD112847@0123890709,,6435777
,2726402-1-0238040837,2726402
,1345596-1-0238038119,1345596
,1904378-1-0238041089,1904378
MC.158266@1075690465,,5938833
,2596224-1-0238041906,2596224
,1546745-1-0238094298,1546745
,2235016-1-0238042561,2235016
MC.AMD112983@0123908875,,2713128
,1194086-1-0238042214,1194086
MC.158778@1075676774,,2580322
MC.160549@1075690487,,4778509
MC.AMD112679@0123909356,,8876443
MC.158553@1075688816,,4611819
,1370108-1-0238094119,1370108
MC.158134@1075678523,,8763459
,1173733-1-0238043003,1173733
,2717281-1-0238040761,2717281
,1915543-1-0238040419,1915543
,2038808-1-0238094330,2038808
MC.AMD113018@0123890603,,3362492
MC.158572@1075679065,,4523485
MC.AMD113134@0123911276,,8872523
MC.AMD113135@0123911157,,4115081
MC.159610@1075641535,,9103575
,2458682-1-0238039884,2458682
MC.157861@1075690203,,9082045
,1802768-1-0238039565,1802768
MC.159611@1076254390,,2163502
,1562289-1-0238039839,1562289
MC.158557@1075641702,,4138127
,2206025-1-0238040471,2206025
,2716912-1-0238042442,2716912
MC.157879@1075676794,,8086149
,2145482-1-0238040120,2145482
,2112113-1-0238039935,2112113
MC.157840@1075691159,,4554907
MC.AMD113453@0124011062,,4812266
,1763814-1-0238039465,1763814
MC.162995@1082086284,,7988315
MC.161342@1075679114,,5332312
MC.161320@1075690462,,3052686
MC.AMD113537@0123908765,,8819862
,2700980-1-0238038366,2700980
,1762045-1-0238094631,1762045
,1715902-1-0238096884,1715902
MC.160526@1075641947,,2512584
MC.159480@1076254218,,4130998
,1119124-1-0238096312,1119124
,2450979-1-0238039853,2450979
MC.AMD113778@0123911138,,2842219
MC.AMD113854@0123889497,,9723697
MC.160440@0123948168,,5065763
,1917558-1-0238039931,1917558
MC.159320@1075678193,,2562387
,1587558-1-0238096901,1587558
MC.AMD113946@0123911339,,7519896
MC.AMD113954@0123910535,,9763957
,1721659-1-0238042781,1721659
MC.160836@1075678490,,4987813
MC.161275@1075690124,,8833830
MC.161267@1075690949,,7972354
MC.160968@1076254179,,4197683
MC.157486@1076254669,,7438706
,1416356-1-0238041591,1416356
MC.AMD114075@0123910914,,1012504
MC.159984@1076254999,,9152970
,1512058-1-0238096665,1512058
MC.159582@1075690785,,2798428
MC.AMD114099@0123908413,,9420453
MC.AMD114220@0124010027,,1845455
MC.159458@1075680448,,5957951
,2697011-1-0224009258,2697011
MC.157374@1075641919,,8969208
,2468525-1-0238095409,2468525
MC.157922@0123948184,,8165718
MC.AMD114279@0123890351,,7358247
MC.AMD114299@0123861772,,9050297
MC.160655@1075680599,,3822236
MC.AMD114322@0123860968,,6422410
MC.163132@1082087021,,8350370
,1835379-1-0238096543,1835379
,1609594-1-0238094602,1609594
MC.AMD114339@0124011247,,6714117
,2331362-1-0238061414,2331362
MC.158536@1075641399,,6568997
MC.158900@1075690421,,1431037
MC.AMD114516@0123890668,,4851440
,2659330-1-0238096743,2659330
MC.161278@1075641995,,7228552
MC.159979@1075641864,,3009168
,1917918-1-0238096093,1917918
,2394852-1-0238060581,2394852
,1434133-1-0238039484,1434133
MC.159421@1075714920,,1697638
MC.160400@1075691406,,4839483
MC.AMD113035@0123861600,,8735402
,2014667-1-0238040423,2014667
MC.161368@1075678138,,6177077
MC.AMD113109@0123909557,,4509451
MC.159603@1075680583,,3675981
MC.AMD113204@0123890300,,7962552
MC.161051@1075690544,,4081246
,2237742-1-0238039144,2237742
MC.161199@1075691373,,2418415
,1118217-1-0238095370,1118217
MC.161392@1076253444,,4015991
MC.AMD137609@0124015139,,5888405
MC.AMD113340@0124011423,,5890891
MC.157154@1075678512,,5607490
MC.158067@1075642462,,3991648
MC.AMD113362@0123890747,,8709567
,2100005-1-0238040699,2100005
MC.159583@1075714945,,7905617
MC.163005@1082086968,,6864518
,2960755-1-0238061390,2960755
,1537137-1-0238040686,1537137
MC.157333@1075680568,,8369998
MC.AMD113432@0123908322,,1190245
MC.AMD113434@0123909070,,3621196
MC.157220@1075714933,,7678771
,2730072-1-0238094595,2730072
,1429579-1-0238042118,1429579
MC.AMD113500@0123889511,,9599528
MC.AMD113502@0123908980,,3185444
MC.AMD113507@0124011255,,5628368
,1485758-1-0238040388,1485758
MC.AMD113553@0123861542,,4617369
MC.AMD113562@0123907424,,4072479
,1205079-1-0238042381,1205079
MC.AMD113572@0123861180,,8277065
MC.155236@1075678847,,2631186
,1106456-1-0238040474,1106456
MC.163115@1082086993,,6095525
,2161563-1-0238096479,2161563
MC.158340@1075690828,,6044232
,1487605-1-0238040394,1487605
MC.160485@1075691088,,7584902
MC.158525@1075690894,,4302142
,1947845-1-0238062263,1947845
,1197335-1-0238094996,1197335
MC.AMD113897@0124011291,,8254284
MC.AMD113910@0123910909,,9962671
,2229762-1-0238041634,2229762
MC.AMD113916@0124010144,,7347599
MC.AMD113923@0123908821,,5359178
,2432004-1-0238041411,2432004
MC.157218@1075678668,,6400135
,1754696-1-0238095473,1754696
MC.AMD113983@0123890688,,6285532
MC.AMD113986@0123908434,,5141546
MC.157681@1075676791,,2675864
MC.AMD114002@0123908336,,6380953
,1814872-1-0238042254,1814872
MC.AMD114019@0124011012,,2738005
,1741805-1-0238042341,1741805
MC.156197@1075678649,,5759094
MC.AMD114120@0123909858,,5591212
MC.160544@1075678480,,9556760
MC.161191@1075642278,,4282951
MC.AMD114184@0123911161,,2163806
MC.160458@1076254970,,7418325
,2808799-1-0238039973,2808799
,2321351-1-0238041034,2321351
MC.AMD114208@0123910489,,5538207
MC.160795@1075641473,,5084161
MC.AMD114379@0123911229,,5914644
,1976044-1-0238062224,1976044
MC.AMD114406@0123908837,,7532647
,1936091-1-0238096826,1936091
MC.160114@1075690827,,6758152
,2860834-1-0238040998,2860834
MC.AMD114422@0123908359,,6763560
,2310997-1-0238096266,2310997
,1570046-1-0238039718,1570046
,2935673-1-0224009439,2935673
,2894654-1-0238040749,2894654
MC.AMD114485@0123910871,,9388972
,1260409-1-0238096686,1260409
MC.158908@1076254966,,7388292
MC.AMD114626@0124010057,,9220620
,2603875-1-0238095855,2603875
MC.161206@1075690216,,4997043
MC.AMD114638@0124010978,,3483538
MC.AMD114645@0123911602,,3687115
,2310521-1-0238096462,2310521
MC.157901@1075680740,,9532434
MC.AMD114706@0124013468,,6336303
MC.159043@1075642144,,8664736
MC.158475@1075641628,,5498683
MC.AMD114775@0124010158,,4137576
MC.AMD114776@0124010185,,4673137
MC.AMD114777@0123890264,,6105557
MC.AMD114778@0123861178,,1224713
MC.AMD114779@0123890488,,9270536
MC.AMD114781@0123861071,,3795310
MC.AMD114786@0123909533,,7022278
,1046342-1-0238042817,1046342
MC.AMD114797@0123889799,,1730170
MC.163060@1082087092,,8239737
MC.159976@1075641567,,5370038
MC.158976@1076254004,,2630556
MC.AMD114846@0124011447,,3237041
MC.157403@1075641945,,5609728
MC.AMD114869@0123909219,,1417706
,1312687-1-0238040880,1312687
MC.157184@1075679117,,1774239
,2703373-1-0238041288,2703373
,1789021-1-0238041418,1789021
,1985652-1-0224009470,1985652
MC.AMD115058@0123861370,,4531802
,2588241-1-0238096757,2588241
,1524470-1-0238095786,1524470
,2297437-1-0238038088,2297437
MC.AMD115174@0123908752,,5507839
MC.AMD115188@0123910890,,9318805
,2401665-1-0224008264,2401665
MC.AMD115195@0124011000,,5299523
,2057623-1-0238042745,2057623
MC.161231@1075642171,,4732417
,2439402-1-0238060596,2439402
,1348568-1-0238095578,1348568
MC.AMD115244@0123861737,,8445315
,2063771-1-0238096006,2063771
MC.157755@1075641690,,2983152
MC.155243@1076254429,,2235175
,1006400-1-0238096280,1006400
MC.161174@1075679047,,5491762
,2322681-1-0238041272,2322681
MC.157409@1075642184,,7844071
MC.AMD115316@0123907264,,8176823
,2148964-1-0238039428,2148964
,1312149-1-0238061452,1312149
MC.161307@1075642061,,8860828
MC.158882@1075678515,,7318684
MC.157414@1075641495,,6709245
MC.161041@1075678938,,9413845
MC.160415@1075678148,,4660130
MC.AMD115649@0123890444,,7554575
MC.AMD115653@0123890773,,1175673
MC.159620@1075680610,,7783519
,1282816-1-0238042131,1282816
MC.161133@1075678963,,9418895
MC.AMD115714@0124011310,,6352252
MC.156055@1075678634,,2979724
MC.AMD115730@0123911560,,8794245
MC.AMD115740@0123890332,,8377694
,1692022-1-0238096756,1692022
MC.159132@1075690585,,9776008
MC.160392@1075641643,,4934332
MC.AMD115934@0123890251,,9314686
MC.161193@1075678677,,7624541
,1575943-1-0238038988,1575943
,2516996-1-0238039317,2516996
MC.157251@1075678263,,3025082
MC.158409@1075678680,,1948178
,2420844-1-0238040779,2420844
,2846585-1-0238040702,2846585
MC.160051@1076254607,,5051015
MC.AMD116009@0123909253,,5721102
,2421326-1-0238095363,2421326
,1432354-1-0238041395,1432354
,1861534-1-0238041629,1861534
MC.157388@1075641435,,4713335
,2723970-1-0238096607,2723970
,2706980-1-0238096049,2706980
,2091781-1-0238041901,2091781
,2837285-1-0238039737,2837285
,2922174-1-0238041989,2922174
,1599818-1-0238041667,1599818
MC.157616@1075678979,,9808601
MC.AMD116336@0124010078,,8044920
,1368195-1-0238041071,1368195
MC.AMD116365@0123890835,,1948513
,2824589-1-0224009247,2824589
MC.160022@1075679105,,5903016
MC.157702@1075691158,,2777854
,2068801-1-0238041900,2068801
MC.160346@1075642230,,4936842
,2383893-1-0238039783,2383893
MC.159699@1075680556,,7731051
MC.AMD114987@0123889928,,1000400
MC.161083@1075641660,,2169228
MC.157771@1075678527,,8129247
,2365465-1-0238039519,2365465
MC.AMD115331@0124011077,,8661566
,2553240-1-0224008826,2553240
MC.AMD115342@0123890873,,6971520
,2940987-1-0238041791,2940987
MC.AMD115359@0123908789,,2309353
MC.AMD115380@0123890695,,9691376
MC.160830@1075678189,,9186722
MC.158003@1076254356,,8473190
MC.159667@1076253402,,7865123
MC.AMD115414@0123889973,,1186479
MC.AMD115418@0124010968,,5679435
MC.AMD115439@0124011347,,8453158
MC.159308@1075680867,,8922075
MC.159179@1075680624,,8816764
MC.AMD115469@0123910888,,3070734
MC.159495@1075680163,,5945498
MC.159475@1075678061,,3829977
,1929722-1-0238041586,1929722
MC.159646@1076254304,,2264456
,1421477-1-0238061483,1421477
MC.AMD115586@0123908277,,1874611
MC.160450@1075678616,,1520993
MC.AMD115825@0123890741,,8613668
,1619599-1-0238096902,1619599
,1908899-1-0224009441,1908899
,2797977-1-0238096818,2797977
,2153775-1-0238039912,2153775
,2455581-1-0238038274,2455581
,2156217-1-0238041443,2156217
,1336835-1-0238040399,1336835
,2384807-1-0238041829,2384807
MC.AMD115927@0124011202,,3793855
MC.159115@1075678123,,4394960
,2657918-1-0238096406,2657918
MC.AMD116075@0123907288,,5145213
MC.AMD116079@0124013738,,7837190
,1318781-1-0238095936,1318781
MC.AMD137617@0124015135,,9437434
,2871697-1-0238042291,2871697
,1298450-1-0238042907,1298450
,2089986-1-0238096151,2089986
,2542898-1-0238096714,2542898
MC.158226@1076254490,,2241735
,1808662-1-0238094944,1808662
MC.AMD116393@0123861189,,6961368
,2777212-1-0238094206,2777212
MC.159828@1075680316,,5831521
,1695839-1-0238061854,1695839
MC.159516@1075690961,,3710043
,2438889-1-0238039002,2438889
MC.AMD116424@0124011329,,4034725
MC.157288@1075679104,,6484412
,1790071-1-0238041681,1790071
,1452602-1-0238095499,1452602
,1793500-1-0238039412,1793500
,1033670-1-0238061441,1033670
MC.AMD116608@0123861627,,4551993
MC.AMD116631@0123889952,,4244924
MC.161339@1075690562,,9157799
MC.AMD116639@0124010079,,2278961
,2319168-1-0238041113,2319168
,2050656-1-0238096367,2050656
MC.AMD116667@0124013428,,8343188
,2933961-1-0238095209,2933961
,1203765-1-0238095081,1203765
MC.159700@1075690348,,6503845
MC.159963@1075680149,,5794909
MC.158088@1075676763,,6603346
,1907769-1-0238094625,1907769
MC.AMD116802@0123861501,,9742842
,2476640-1-0238095027,2476640
MC.158133@1075642446,,7143753
MC.161365@1075678433,,2743542
,1143267-1-0224008844,1143267
,2485743-1-0238061649,2485743
MC.AMD100289@0123910525,,7297345
MC.158237@1075714957,,5536672
MC.154973@1075641735,,5939051
,2012883-1-0238039316,2012883
MC.157499@1075641574,,8853648
MC.157302@1075690800,,8972526
MC.156375@1075679171,,7849682
MC.160956@1075680799,,8265781
MC.AMD116799@0123890875,,7872863
MC.159952@1075642288,,9455338
,1637345-1-0238038326,1637345
MC.158713@1075691126,,9425203
MC.160792@1075678647,,6535325
MC.AMD117057@0123911143,,1648366
MC.AMD117061@0124011354,,6559266
,2929077-1-0238039823,2929077
MC.158115@1075642452,,7453057
MC.162948@1082086268,,1608296
,1061893-1-0238096831,1061893
MC.AMD117161@0123908887,,1333684
MC.AMD117164@0123890250,,1662451
,2794725-1-0238040947,2794725
MC.AMD117182@0124014861,,4960367
,1770050-1-0238094977,1770050
MC.AMD117196@0123908826,,8207173
MC.AMD117216@0123909867,,1935958
MC.155875@1075680107,,6879518
MC.158179@1075678689,,4552928
,1829176-1-0238096815,1829176
,2137376-1-0238039724,2137376
MC.160351@1075641552,,2564194
,1063649-1-0238096051,1063649
MC.160533@1075641647,,8627766
MC.159733@1076254560,,4960039
,1745691-1-0238038022,1745691
,2282165-1-0238041053,2282165
MC.161284@1075690646,,9990825
,2302764-1-0238041327,2302764
MC.AMD117619@0124014860,,1061061
,2467877-1-0238040403,2467877
,2985511-1-0238042295,2985511
MC.157639@1075678598,,2424293
,1300141-1-0238041773,1300141
,2761953-1-0238041660,2761953
MC.160598@1075676749,,2546090
,1624030-1-0238039384,1624030
MC.AMD117659@0123889950,,3066857
MC.AMD117676@0124011544,,3647657
,2239576-1-0238095024,2239576
,1615641-1-0238096556,1615641
MC.AMD117690@0123908879,,8478420
MC.160183@0123948109,,9569543
MC.161068@1076254410,,9812699
MC.AMD117702@0123910510,,9286367
MC.163157@1082086274,,2546694
MC.158969@1075680484,,6233222
MC.157633@1075690141,,6068524
MC.AMD117733@0123909585,,3336501
,2146779-1-0224009334,2146779
MC.159014@1075641467,,3746366
,1892190-1-0238040070,1892190
MC.AMD117774@0123861075,,4629573
MC.AMD117779@0123910900,,5771365
MC.AMD117788@0123909512,,2434168
,2369869-1-0224009504,2369869
,1730597-1-0238039588,1730597
MC.AMD117792@0123907393,,2118525
MC.159399@1075690763,,9219920
,2949252-1-0238038200,2949252
,1516468-1-0224009275,1516468
,1092797-1-0238094314,1092797
MC.AMD117857@0123909563,,5822627
,2704977-1-0238040158,2704977
MC.AMD118201@0123909875,,2271007
MC.161258@0123948261,,8719448
MC.AMD118228@0123911437,,3922952
MC.AMD118239@0123861495,,5967405
MC.160497@1075680630,,6698157
MC.157709@1075691144,,5157097
,1087621-1-0238062209,1087621
MC.AMD118262@0124010181,,9052183
MC.160079@1075642234,,1847695
MC.AMD118272@0124010098,,3850108
MC.AMD118281@0123890866,,1657818
MC.158815@1075678971,,9914913
MC.160291@1075678351,,2020182
,2343989-1-0238041470,2343989
MC.158675@1075680791,,6242340
MC.AMD116857@0123890756,,6190330
MC.AMD100299@0123909573,,9541108
,1821678-1-0238038349,1821678
MC.AMD116869@0123890739,,2846697
,2224769-1-0238041188,2224769
MC.AMD137619@0124015147,,6761001
,2752699-1-0238062214,2752699
MC.158392@1075691357,,1744046
MC.AMD116929@0123907278,,5379062
,2169040-1-0238040024,2169040
,2365631-1-0238095401,2365631
,2122027-1-0238042790,2122027
,2799565-1-0238038231,2799565
,2294434-1-0238038613,2294434
,1201734-1-0238094136,1201734
,1367871-1-0238039999,1367871
MC.AMD116986@0124010096,,6199138
,1710259-1-0238040777,1710259
MC.AMD116998@0123909174,,6892951
MC.157849@1075641593,,3165781
MC.160387@1075690900,,5643353
MC.AMD117016@0123907398,,8706298
MC.AMD117017@0124010975,,2186025
,1677656-1-0238038425,1677656
MC.160326@1075677189,,6612179
MC.162975@1082086306,,4449263
,1580030-1-0238040683,1580030
MC.AMD117398@0124011379,,9506070
,1604777-1-0238041372,1604777
MC.AMD117427@0123911168,,5499315
,1917179-1-0238061531,1917179
MC.157917@1076253959,,5858093
,1030017-1-0238041777,1030017
,2758197-1-0238039018,2758197
MC.AMD117451@0124011219,,8359200
MC.159782@1076254584,,5172106
MC.AMD117472@0123861682,,2205479
MC.157197@1075680392,,4137404
MC.157979@1075680616,,8681187
,2925219-1-0238095387,2925219
MC.AMD117487@0123911382,,5508488
MC.158928@1075680642,,1227285
MC.AMD117495@0124011456,,4555329
MC.158765@1075679048,,3805054
,2230403-1-0238061511,2230403
MC.160841@1075690807,,2862226
MC.AMD117575@0123907417,,7657515
,1414784-1-0238042367,1414784
MC.157603@1075641684,,4588233
MC.156104@1075690105,,4116579
MC.AMD117909@0123861159,,7570957
,2589101-1-0238042223,2589101
MC.AMD117912@0123890743,,7986693
,2047939-1-0238095894,2047939
,1534587-1-0238096418,1534587
,1896636-1-0238041887,1896636
,2376781-1-0238041729,2376781
MC.AMD117951@0124010186,,6500045
,2932036-1-0238060584,2932036
,2281395-1-0238042517,2281395
MC.AMD117981@0124010197,,4772397
MC.AMD117996@0123861431,,8503694
MC.AMD118003@0123889770,,5533750
MC.AMD118013@0124011341,,7998616
MC.159342@1075690112,,5622593
MC.161091@1076253982,,8895458
,2096758-1-0238041624,2096758
MC.AMD118057@0123861622,,5043956
,1172131-1-0238096003,1172131
,2608831-1-0224009499,2608831
MC.163124@1082086988,,9152408
MC.158469@1075678678,,6886685
,1011165-1-0238041257,1011165
,1917820-1-0238096619,1917820
,1556182-1-0238094465,1556182
,2521210-1-0238041454,2521210
MC.AMD118140@0123911253,,8863206
MC.157769@1075688844,,4036577
,2002905-1-0238039271,2002905
,1487727-1-0238042502,1487727
,1862450-1-0238041688,1862450
,1108584-1-0238041738,1108584
,1658902-1-0238041669,1658902
,1021772-1-0238041218,1021772
,1872011-1-0238038772,1872011
MC.AMD100365@0123860951,,7785713
MC.159722@1075690761,,1979744
,1793784-1-0238040994,1793784
MC.158549@1075678921,,5616864
MC.161254@1075641828,,1790450
MC.AMD118663@0123890853,,8972699
,1911756-1-0238061859,1911756
MC.157331@1075690470,,8851128
MC.AMD118679@0124011057,,1963097
MC.AMD118681@0123890405,,4277818
MC.AMD118690@0123909868,,6914672
MC.AMD118709@0123890698,,9003663
,2072124-1-0238096872,2072124
MC.AMD118342@0123890223,,9306401
,2477530-1-0224009306,2477530
MC.162987@1082086973,,5426237
,2750786-1-0238041351,2750786
MC.AMD118428@0123911486,,2207126
MC.AMD118440@0124011420,,9572702
,2107953-1-0238041070,2107953
MC.158231@1075690619,,9544801
MC.AMD118467@0123911584,,1969611
MC.AMD118469@0124014858,,3685042
,1987288-1-0224009494,1987288
,2314069-1-0238096518,2314069
MC.AMD118506@0123911649,,3544277
,1640247-1-0238040978,1640247
,1904402-1-0238038678,1904402
MC.AMD100359@0124013665,,3149670
,2107083-1-0224008815,2107083
,2296686-1-0238095749,2296686
MC.AMD118546@0124009857,,3162308
MC.158144@1076254634,,6697203
MC.157048@1075642432,,6722918
,2333791-1-0238042583,2333791
MC.157212@1076254431,,6878170
MC.159489@1075678914,,5336519
,2808435-1-0238061844,2808435
MC.157335@1076253561,,9524010
,2829312-1-0238096431,2829312
,1297451-1-0238040372,1297451
MC.AMD119073@0123908932,,8329312
MC.158795@1076254001,,5019821
MC.155334@1076254488,,1913715
,1166635-1-0238095459,1166635
MC.159319@1075690664,,3418588
MC.161143@1075678853,,7452454
MC.AMD119095@0124013418,,5278530
MC.AMD119098@0123890266,,5483821
,1546346-1-0238094158,1546346
MC.161177@1075641865,,6694609
MC.AMD119110@0123890710,,9422096
MC.AMD119135@0123907485,,9502767
MC.AMD119136@0124011501,,3835660
MC.160091@1075680458,,4740278
,2069450-1-0238040215,2069450
MC.158349@1075690643,,4656471
,1579812-1-0238039555,1579812
,1950051-1-0238095290,1950051
,1300294-1-0238061858,1300294
MC.157986@1075680335,,4602841
,1561692-1-0238039120,1561692
,1365072-1-0238061836,1365072
,2633630-1-0238060668,2633630
,2001435-1-0238039283,2001435
MC.154881@1075678299,,5156446
,2292433-1-0238040760,2292433
MC.AMD100403@0123910530,,1753194
,1144218-1-0238039273,1144218
,1752920-1-0238041166,1752920
MC.AMD119505@0123861595,,5008526
,1905454-1-0238040402,1905454
,1270627-1-0238096546,1270627
MC.AMD119516@0123909262,,4365390
MC.AMD119519@0123908904,,1287530
MC.158205@1075676797,,3792600
MC.160764@1075678552,,1531627
,1044048-1-0238041392,1044048
MC.159806@1076253562,,2260722
,2198608-1-0238038977,2198608
,2575581-1-0238039279,2575581
,2601535-1-0238040344,2601535
MC.AMD119589@0123861482,,6044173
MC.AMD119590@0123890891,,2152854
,2109666-1-0238038150,2109666
,2217625-1-0238060625,2217625
MC.AMD119644@0124011429,,9578192
,1215561-1-0238040392,1215561
MC.158869@1075680622,,3134007
,1221292-1-0238038626,1221292
MC.160404@1075642080,,4600337
,1433759-1-0238041160,1433759
MC.AMD100408@0124010033,,1936415
MC.156296@1075677182,,8402904
,1890647-1-0224008854,1890647
MC.AMD119718@0123890555,,3487114
MC.AMD119727@0123889975,,2301691
,1043096-1-0238039991,1043096
,1983047-1-0238038560,1983047
MC.AMD119743@0123911472,,6951848
MC.161353@1075641696,,6507757
MC.157405@1075690278,,2454947
MC.AMD118792@0123909298,,9644006
,2881553-1-0238061848,2881553
,2816367-1-0238041369,2816367
MC.158315@1075641422,,3937428
,1023332-1-0238038588,1023332
MC.157711@1075690492,,7015044
MC.AMD100375@0124011127,,1097988
,1634479-1-0238041998,1634479
,2428116-1-0238042434,2428116
,2044935-1-0238041931,2044935
MC.160007@1075690120,,2783882
MC.AMD118924@0124011469,,6323030
,1271596-1-0224009272,1271596
,2359239-1-0238094338,2359239
,2567778-1-0238038424,2567778
MC.159559@1075679085,,5625159
,2918587-1-0238041999,2918587
,1212501-1-0224008266,1212501
MC.160104@1075680394,,5991847
MC.AMD119336@0123908857,,7694111
,2994321-1-0238039972,2994321
MC.AMD119340@0124011357,,4302967
MC.159135@1075690824,,8454760
,1346584-1-0238095759,1346584
,2835787-1-0224009260,2835787
,2342827-1-0238039834,2342827
MC.161238@1075680321,,9707959
MC.157332@1075690169,,2952624
MC.161171@1075678089,,2336091
MC.AMD119795@0124011048,,6331077
,2243360-1-0238039041,2243360
MC.AMD119808@0123911462,,7734177
